"icd9pro","d9carotid","d9cArtery","d9pArtery","d9BariatricSurg","d9Renal","d9Transplant","d9Dialysis","d9Kidney_Transplant"
"A457",0,0,0,0,0,0,0,0
"A4580",0,0,0,0,0,0,0,0
"A459",0,0,0,0,0,0,0,0
"A462",0,0,0,0,0,0,0,0
"A464",0,0,0,0,0,0,0,0
"A465",0,0,0,0,0,0,0,0
"A700",0,0,0,0,0,0,0,0
"A990",0,0,0,0,0,0,0,0
"BP",0,0,0,0,0,0,0,0
"C1751",0,0,0,0,0,0,0,0
"C2639",0,0,0,0,0,0,0,0
"C9713",0,0,0,0,0,0,0,0
"E044",0,0,0,0,0,0,0,0
"G000",0,0,0,0,0,0,0,0
"G0001",0,0,0,0,0,0,0,0
"G005",0,0,0,0,0,0,0,0
"G010",0,0,0,0,0,0,0,0
"G012",0,0,0,0,0,0,0,0
"G016",0,0,0,0,0,0,0,0
"G019",0,0,0,0,0,0,0,0
"G024",0,0,0,0,0,0,0,0
"G026",0,0,0,0,0,0,0,0
"G028",0,0,0,0,0,0,0,0
"G029",0,0,0,0,0,0,0,0
"G030",0,0,0,0,0,0,0,0
"G0378",0,0,0,0,0,0,0,0
"GO28",0,0,0,0,0,0,0,0
"J054",0,0,0,0,0,0,0,0
"J055",0,0,0,0,0,0,0,0
"J056",0,0,0,0,0,0,0,0
"J057",0,0,0,0,0,0,0,0
"J069",0,0,0,0,0,0,0,0
"J070",0,0,0,0,0,0,0,0
"J102",0,0,0,0,0,0,0,0
"J103",0,0,0,0,0,0,0,0
"J104",0,0,0,0,0,0,0,0
"J107",0,0,0,0,0,0,0,0
"J108",0,0,0,0,0,0,0,0
"J109",0,0,0,0,0,0,0,0
"J110",0,0,0,0,0,0,0,0
"J125",0,0,0,0,0,0,0,0
"J127",0,0,0,0,0,0,0,0
"J158",0,0,0,0,0,0,0,0
"J165",0,0,0,0,0,0,0,0
"J174",0,0,0,0,0,0,0,0
"J175",0,0,0,0,0,0,0,0
"J182",0,0,0,0,0,0,0,0
"J188",0,0,0,0,0,0,0,0
"J194",0,0,0,0,0,0,0,0
"J200",0,0,0,0,0,0,0,0
"J201",0,0,0,0,0,0,0,0
"J217",0,0,0,0,0,0,0,0
"J227",0,0,0,0,0,0,0,0
"J236",0,0,0,0,0,0,0,0
"J246",0,0,0,0,0,0,0,0
"J250",0,0,0,0,0,0,0,0
"J251",0,0,0,0,0,0,0,0
"J255",0,0,0,0,0,0,0,0
"J292",0,0,0,0,0,0,0,0
"J293",0,0,0,0,0,0,0,0
"J301",0,0,0,0,0,0,0,0
"J330",0,0,0,0,0,0,0,0
"J3370",0,0,0,0,0,0,0,0
"J342",0,0,0,0,0,0,0,0
"J349",0,0,0,0,0,0,0,0
"J703",0,0,0,0,0,0,0,0
"J704",0,0,0,0,0,0,0,0
"J705",0,0,0,0,0,0,0,0
"J761",0,0,0,0,0,0,0,0
"J914",0,0,0,0,0,0,0,0
"J921",0,0,0,0,0,0,0,0
"J925",0,0,0,0,0,0,0,0
"L0630",0,0,0,0,0,0,0,0
"L390",0,0,0,0,0,0,0,0
"ON37",0,0,0,0,0,0,0,0
"P015",0,0,0,0,0,0,0,0
"P074",0,0,0,0,0,0,0,0
"P413",0,0,0,0,0,0,0,0
"Q008",0,0,0,0,0,0,0,0
"Q0081",0,0,0,0,0,0,0,0
"Q401",0,0,0,0,0,0,0,0
"Q403",0,0,0,0,0,0,0,0
"Q405",0,0,0,0,0,0,0,0
"S452",0,0,0,0,0,0,0,0
"S774",0,0,0,0,0,0,0,0
"T101",0,0,0,0,0,0,0,0
"UB42",0,0,0,0,0,0,0,0
"V133",0,0,0,0,0,0,0,0
"V433",0,0,0,0,0,0,0,0
"V450",0,0,0,0,0,0,0,0
"V458",0,0,0,0,0,0,0,0
"V728",0,0,0,0,0,0,0,0
"W006",0,0,0,0,0,0,0,0
"W154",0,0,0,0,0,0,0,0
"X0350",0,0,0,0,0,0,0,0
"X0351",0,0,0,0,0,0,0,0
"X0352",0,0,0,0,0,0,0,0
"X0604",0,0,0,0,0,0,0,0
"X09",0,0,0,0,0,0,0,0
"Z920",0,0,0,0,0,0,0,0
